Age
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,849.0,331.0,518.0,0.9528619528619529,0.38987043580683156,0.9678362573099415,0.9435336976320583,0.024302559677883195,0.0006180344475699437
1.0,42.0,11.0,31.0,0.04713804713804714,0.2619047619047619,1.0,1.0,0.0,0.013677583319461421
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f259
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,846.0,308.0,538.0,0.9494949494949495,0.3640661938534279,0.9005847953216374,0.9799635701275046,0.07937877480586719,0.00670521026074046
1.0,45.0,34.0,11.0,0.050505050505050504,0.7555555555555555,1.0,1.0,0.0,0.12714518720996884
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f260
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,873.0,324.0,549.0,0.9797979797979798,0.3711340206185567,0.9473684210526315,1.0,0.052631578947368474,0.0028456432247513604
1.0,18.0,18.0,0.0,0.020202020202020204,1.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f261
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,879.0,341.0,538.0,0.9865319865319865,0.38794084186575656,0.9970760233918129,0.9799635701275046,0.017112453264308325,0.00029624431502305005
1.0,12.0,1.0,11.0,0.013468013468013467,0.08333333333333333,1.0,1.0,0.0,0.032934757065548166
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f262
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,841.0,296.0,545.0,0.9438832772166106,0.351961950059453,0.8654970760233918,0.9927140255009107,0.12721694947751894,0.01744635891372129
1.0,50.0,46.0,4.0,0.05611672278338945,0.92,1.0,1.0,0.0,0.37091815739008765
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f263
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,832.0,325.0,507.0,0.9337822671156004,0.390625,0.9502923976608187,0.9234972677595629,0.026795129901255876,0.0007663911753754782
1.0,59.0,17.0,42.0,0.06621773288439955,0.288135593220339,1.0,1.0,0.0,0.011553217836599886
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f264
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,738.0,264.0,474.0,0.8282828282828283,0.35772357723577236,0.7719298245614035,0.8633879781420765,0.091458153580673,0.010240616475232523
1.0,153.0,78.0,75.0,0.1717171717171717,0.5098039215686274,1.0,1.0,0.0,0.04687307356826737
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f265
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,849.0,314.0,535.0,0.9528619528619529,0.36984687868080096,0.9181286549707602,0.9744990892531876,0.056370434282427384,0.003358891884383728
1.0,42.0,28.0,14.0,0.04713804713804714,0.6666666666666666,1.0,1.0,0.0,0.06575244103001053
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f266
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,379.0,222.0,157.0,0.42536475869809204,0.5857519788918206,0.6491228070175439,0.2859744990892532,0.36314830792829067,0.29767966986077626
1.0,512.0,120.0,392.0,0.574635241301908,0.234375,1.0,1.0,0.0,0.258010478671549
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f267
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,861.0,317.0,544.0,0.9663299663299664,0.3681765389082462,0.9269005847953217,0.9908925318761385,0.06399194708081679,0.004272087575010463
1.0,30.0,25.0,5.0,0.03367003367003367,0.8333333333333334,1.0,1.0,0.0,0.1332776674593121
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f268
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,882.0,337.0,545.0,0.98989898989899,0.3820861678004535,0.9853801169590644,0.9927140255009107,0.007333908541846346,5.438210426542948e-05
1.0,9.0,5.0,4.0,0.010101010101010102,0.5555555555555556,1.0,1.0,0.0,0.005107563135435417
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f269
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,850.0,306.0,544.0,0.9539842873176206,0.36,0.8947368421052632,0.9908925318761385,0.0961556897708753,0.009815230541463549
1.0,41.0,36.0,5.0,0.04601571268237935,0.8780487804878049,1.0,1.0,0.0,0.2353284284019118
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f270
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,846.0,309.0,537.0,0.9494949494949495,0.36524822695035464,0.9035087719298246,0.9781420765027322,0.07463330457290762,0.005923579196464839
1.0,45.0,33.0,12.0,0.050505050505050504,0.7333333333333333,1.0,1.0,0.0,0.11082214434413076
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f271
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,879.0,336.0,543.0,0.9865319865319865,0.3822525597269625,0.9824561403508771,0.9890710382513661,0.00661489790048897,4.438897815574696e-05
1.0,12.0,6.0,6.0,0.013468013468013467,0.5,1.0,1.0,0.0,0.0031307498424731905
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f272
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,804.0,315.0,489.0,0.9023569023569024,0.3917910447761194,0.9210526315789473,0.8907103825136612,0.030342249065286153,0.0010164002230819457
1.0,87.0,27.0,60.0,0.09764309764309764,0.3103448275862069,1.0,1.0,0.0,0.009867905991321334
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f273
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,877.0,331.0,546.0,0.9842873176206509,0.3774230330672748,0.9678362573099415,0.994535519125683,0.02669926181574156,0.0007265642329570821
1.0,14.0,11.0,3.0,0.015712682379349047,0.7857142857142857,1.0,1.0,0.0,0.047326328901231556
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f274
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,864.0,342.0,522.0,0.9696969696969697,0.3958333333333333,1.0,0.9508196721311475,0.049180327868852514,0.002480205916076657
1.0,27.0,0.0,27.0,0.030303030303030304,0.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f275
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,871.0,340.0,531.0,0.9775533108866442,0.39035591274397247,0.9941520467836257,0.9672131147540983,0.02693893202952735,0.0007400475054232023
1.0,20.0,2.0,18.0,0.02244668911335578,0.1,1.0,1.0,0.0,0.04644101824196066
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f276
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,868.0,338.0,530.0,0.9741863075196409,0.38940092165898615,0.9883040935672515,0.9653916211293261,0.02291247243792538,0.0005374485493934059
1.0,23.0,4.0,19.0,0.025813692480359147,0.17391304347826086,1.0,1.0,0.0,0.024856754131944228
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f277
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,183.0,50.0,133.0,0.2053872053872054,0.273224043715847,0.14619883040935672,0.24225865209471767,0.09605982168536095,0.04851390041063903
1.0,708.0,292.0,416.0,0.7946127946127947,0.4124293785310734,1.0,1.0,0.0,0.011465339751399838
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f278
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,656.0,265.0,391.0,0.7362514029180696,0.40396341463414637,0.7748538011695907,0.7122040072859745,0.06264979388361613,0.0052820022708873005
1.0,235.0,77.0,158.0,0.26374859708193044,0.3276595744680851,1.0,1.0,0.0,0.015380643854441062
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f279
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,682.0,262.0,420.0,0.7654320987654321,0.3841642228739003,0.7660818713450293,0.7650273224043715,0.0010545489406577069,1.4526379289323135e-06
1.0,209.0,80.0,129.0,0.2345679012345679,0.3827751196172249,1.0,1.0,0.0,4.7434299347635135e-06
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f280
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,846.0,302.0,544.0,0.9494949494949495,0.35697399527186763,0.8830409356725146,0.9908925318761385,0.10785159620362383,0.012428227462699263
1.0,45.0,40.0,5.0,0.050505050505050504,0.8888888888888888,1.0,1.0,0.0,0.27531592387044446
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f281
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,861.0,321.0,540.0,0.9663299663299664,0.37282229965156793,0.9385964912280702,0.9836065573770492,0.045010066148978956,0.0021082855407206667
1.0,30.0,21.0,9.0,0.03367003367003367,0.7,1.0,1.0,0.0,0.05943964362857093
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f282
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,827.0,332.0,495.0,0.9281705948372615,0.4014510278113664,0.9707602339181286,0.9016393442622951,0.06912088965583352,0.0051056083484800835
1.0,64.0,10.0,54.0,0.0718294051627385,0.15625,1.0,1.0,0.0,0.08385132879090226
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f283
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,862.0,342.0,520.0,0.9674523007856342,0.39675174013921116,1.0,0.9471766848816029,0.05282331511839711,0.002866701763365522
1.0,29.0,0.0,29.0,0.03254769921436588,0.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f284
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,704.0,309.0,395.0,0.7901234567901234,0.43892045454545453,0.9035087719298246,0.7194899817850637,0.18401879014476086,0.04190903115361831
1.0,187.0,33.0,154.0,0.20987654320987653,0.17647058823529413,1.0,1.0,0.0,0.19637700195687652
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f285
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,799.0,261.0,538.0,0.8967452300785634,0.32665832290362956,0.7631578947368421,0.9799635701275046,0.21680567539066242,0.05421235634540143
1.0,92.0,81.0,11.0,0.10325476992143659,0.8804347826086957,1.0,1.0,0.0,0.5354756732302681
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f286
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,856.0,309.0,547.0,0.9607182940516273,0.36098130841121495,0.9035087719298246,0.9963570127504554,0.09284824082063081,0.009082398304417127
1.0,35.0,33.0,2.0,0.03928170594837262,0.9428571428571428,1.0,1.0,0.0,0.304231010513357
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f287
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,501.0,238.0,263.0,0.5622895622895623,0.4750499001996008,0.695906432748538,0.4790528233151184,0.21685360943341964,0.0809740801953521
1.0,390.0,104.0,286.0,0.4377104377104377,0.26666666666666666,1.0,1.0,0.0,0.11673516199384296
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f288
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,560.0,265.0,295.0,0.6285072951739619,0.4732142857142857,0.7748538011695907,0.5373406193078324,0.2375131818617583,0.086939841464502
1.0,331.0,77.0,254.0,0.37149270482603813,0.2326283987915408,1.0,1.0,0.0,0.17106676503965726
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f289
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,818.0,270.0,548.0,0.9180695847362514,0.33007334963325186,0.7894736842105263,0.9981785063752276,0.20870482216470132,0.04895497673908647
1.0,73.0,72.0,1.0,0.0819304152637486,0.9863013698630136,1.0,1.0,0.0,0.9913382680163847
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f290
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,870.0,323.0,547.0,0.9764309764309764,0.37126436781609196,0.9444444444444444,0.9963570127504554,0.05191256830601099,0.0027777779243048826
1.0,21.0,19.0,2.0,0.02356902356902357,0.9047619047619048,1.0,1.0,0.0,0.141439919557418
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f291
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,871.0,323.0,548.0,0.9775533108866442,0.37083811710677383,0.9444444444444444,0.9981785063752276,0.05373406193078323,0.0029733882490232903
1.0,20.0,19.0,1.0,0.02244668911335578,0.95,1.0,1.0,0.0,0.18364833727977103
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f292
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,870.0,324.0,546.0,0.9764309764309764,0.3724137931034483,0.9473684210526315,0.994535519125683,0.04716709807305153,0.0022917434290844556
1.0,21.0,18.0,3.0,0.02356902356902357,0.8571428571428571,1.0,1.0,0.0,0.10683570218081588
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f293
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,871.0,326.0,545.0,0.9775533108866442,0.3742824339839265,0.9532163742690059,0.9927140255009107,0.03949765123190485,0.0016036326379100466
1.0,20.0,16.0,4.0,0.02244668911335578,0.8,1.0,1.0,0.0,0.0734491238628634
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f294
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,877.0,330.0,547.0,0.9842873176206509,0.37628278221208666,0.9649122807017544,0.9963570127504554,0.03144473204870102,0.0010083836135332924
1.0,14.0,12.0,2.0,0.015712682379349047,0.8571428571428571,1.0,1.0,0.0,0.07122380145387724
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f295
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,881.0,339.0,542.0,0.9887766554433222,0.3847900113507378,0.9912280701754386,0.9872495446265938,0.0039785255488448135,1.6000875380191287e-05
1.0,10.0,3.0,7.0,0.01122334455667789,0.3,1.0,1.0,0.0,0.0014880089609358217
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f296
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,662.0,251.0,411.0,0.7429854096520763,0.37915407854984895,0.7339181286549707,0.7486338797814208,0.014715751126450072,0.0002921454928425028
1.0,229.0,91.0,138.0,0.2570145903479237,0.39737991266375544,1.0,1.0,0.0,0.0008372309664757586
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f297
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,373.0,131.0,242.0,0.4186307519640853,0.3512064343163539,0.3830409356725146,0.4408014571948998,0.0577605215223852,0.008112621115083606
1.0,518.0,211.0,307.0,0.5813692480359147,0.40733590733590735,1.0,1.0,0.0,0.005677748962450039
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f298
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,880.0,340.0,540.0,0.9876543209876543,0.38636363636363635,0.9941520467836257,0.9836065573770492,0.010545489406576514,0.00011245902357102571
1.0,11.0,2.0,9.0,0.012345679012345678,0.18181818181818182,1.0,1.0,0.0,0.01087018178086745
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f299
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,802.0,335.0,467.0,0.9001122334455668,0.4177057356608479,0.97953216374269,0.8506375227686703,0.1288946409740197,0.018185613242437025
1.0,89.0,7.0,82.0,0.09988776655443322,0.07865168539325842,1.0,1.0,0.0,0.25618085647713823
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f300
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,860.0,312.0,548.0,0.9652076318742986,0.3627906976744186,0.9122807017543859,0.9981785063752276,0.08589780462084173,0.00772946195414442
1.0,31.0,30.0,1.0,0.03479236812570146,0.967741935483871,1.0,1.0,0.0,0.33280976293296294
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f301
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,228.0,150.0,78.0,0.2558922558922559,0.6578947368421053,0.43859649122807015,0.14207650273224043,0.2965199884958297,0.3342415332703626
1.0,663.0,192.0,471.0,0.7441077441077442,0.2895927601809955,1.0,1.0,0.0,0.12574671932283685
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f302
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,848.0,332.0,516.0,0.9517396184062851,0.3915094339622642,0.9707602339181286,0.9398907103825137,0.030869523535614896,0.0009975766789335685
1.0,43.0,10.0,33.0,0.04826038159371493,0.23255813953488372,1.0,1.0,0.0,0.02224565180866781
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f303
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,875.0,329.0,546.0,0.9820426487093153,0.376,0.9619883040935673,0.994535519125683,0.03254721503211577,0.0010829604276503028
1.0,16.0,13.0,3.0,0.017957351290684626,0.8125,1.0,1.0,0.0,0.06312938457627261
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f304
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,798.0,285.0,513.0,0.8956228956228957,0.35714285714285715,0.8333333333333334,0.9344262295081968,0.10109289617486339,0.011575031521426672
1.0,93.0,57.0,36.0,0.10437710437710437,0.6129032258064516,1.0,1.0,0.0,0.09430147882934022
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f305
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,879.0,332.0,547.0,0.9865319865319865,0.37770193401592717,0.9707602339181286,0.9963570127504554,0.025596778832326805,0.0006661850693737415
1.0,12.0,10.0,2.0,0.013468013468013467,0.8333333333333334,1.0,1.0,0.0,0.05331106698372484
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f306
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,858.0,312.0,546.0,0.9629629629629629,0.36363636363636365,0.9122807017543859,0.994535519125683,0.08225481737129714,0.007100900741360429
1.0,33.0,30.0,3.0,0.037037037037037035,0.9090909090909091,1.0,1.0,0.0,0.22832890999945862
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f307
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,869.0,320.0,549.0,0.9753086419753086,0.36823935558112775,0.935672514619883,1.0,0.06432748538011701,0.004277117859398618
1.0,22.0,22.0,0.0,0.024691358024691357,1.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f308
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,876.0,339.0,537.0,0.9831649831649831,0.386986301369863,0.9912280701754386,0.9781420765027322,0.013085993672706353,0.00017390915674209175
1.0,15.0,3.0,12.0,0.016835016835016835,0.2,1.0,1.0,0.0,0.011947599332361208
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f309
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,275.0,156.0,119.0,0.30864197530864196,0.5672727272727273,0.45614035087719296,0.2167577413479053,0.23938260952928767,0.17810550146741227
1.0,616.0,186.0,430.0,0.691358024691358,0.30194805194805197,1.0,1.0,0.0,0.08731500563964346
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f310
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,700.0,218.0,482.0,0.7856341189674523,0.31142857142857144,0.6374269005847953,0.8779599271402551,0.24053302655545972,0.07700937773538453
1.0,191.0,124.0,67.0,0.2143658810325477,0.6492146596858639,1.0,1.0,0.0,0.26191079632906134
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f311
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,856.0,341.0,515.0,0.9607182940516273,0.3983644859813084,0.9970760233918129,0.9380692167577414,0.05900680663407154,0.0035996088099470467
1.0,35.0,1.0,34.0,0.03928170594837262,0.02857142857142857,1.0,1.0,0.0,0.18015207753946552
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f312
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,879.0,336.0,543.0,0.9865319865319865,0.3822525597269625,0.9824561403508771,0.9890710382513661,0.00661489790048897,4.438897815574696e-05
1.0,12.0,6.0,6.0,0.013468013468013467,0.5,1.0,1.0,0.0,0.0031307498424731905
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f313
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,843.0,297.0,546.0,0.9461279461279462,0.35231316725978645,0.868421052631579,0.994535519125683,0.12611446649410407,0.01710101225170555
1.0,48.0,45.0,3.0,0.05387205387205387,0.9375,1.0,1.0,0.0,0.4012127326957997
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f314
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,863.0,317.0,546.0,0.9685746352413019,0.36732329084588644,0.9269005847953217,0.994535519125683,0.06763493433036138,0.00476349443296932
1.0,28.0,25.0,3.0,0.031425364758698095,0.8928571428571429,1.0,1.0,0.0,0.1754146678435883
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f315
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,842.0,325.0,517.0,0.9450056116722784,0.3859857482185273,0.9502923976608187,0.941712204007286,0.008580193653532797,7.782246170136529e-05
1.0,49.0,17.0,32.0,0.05499438832772166,0.3469387755102041,1.0,1.0,0.0,0.00136626588625677
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f316
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,702.0,243.0,459.0,0.7878787878787878,0.34615384615384615,0.7105263157894737,0.8360655737704918,0.12553925798101817,0.020425370630484805
1.0,189.0,99.0,90.0,0.21212121212121213,0.5238095238095238,1.0,1.0,0.0,0.07138135647847883
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f317
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,818.0,329.0,489.0,0.9180695847362514,0.402200488997555,0.9619883040935673,0.8907103825136612,0.07127792157990609,0.005487185794820807
1.0,73.0,13.0,60.0,0.0819304152637486,0.1780821917808219,1.0,1.0,0.0,0.07527714758730614
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f318
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,387.0,199.0,188.0,0.43434343434343436,0.5142118863049095,0.5818713450292398,0.3424408014571949,0.23943054357204485,0.12693423827416525
1.0,504.0,143.0,361.0,0.5656565656565656,0.2837301587301587,1.0,1.0,0.0,0.10840113076464913
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f319
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,852.0,341.0,511.0,0.9562289562289562,0.40023474178403756,0.9970760233918129,0.930783242258652,0.06629278113316084,0.0045609825559140334
1.0,39.0,1.0,38.0,0.04377104377104377,0.02564102564102564,1.0,1.0,0.0,0.20977014493583998
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f320
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,698.0,258.0,440.0,0.7833894500561167,0.36962750716332377,0.7543859649122807,0.8014571948998178,0.0470712299875371,0.0028491009331787936
1.0,193.0,84.0,109.0,0.2166105499438833,0.43523316062176165,1.0,1.0,0.0,0.0100147158413381
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f321
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
